Customer_Code,Family_Code,Channel,Product_Group,Postdate,Material_Code,Sale_Value
100013554,100052370,Farm,Antibiotic,26/6/2019 0:00,C000000477,170000
100013554,100052370,Farm,Disinfectants,17/1/2019 0:00,Q000010974,16000
100013554,100052370,Farm,Disinfectants,22/1/2019 0:00,Q000010974,16000
100013554,100052370,Farm,Disinfectants,20/2/2019 0:00,Q000010973,16000
100013554,100052370,Farm,Disinfectants,24/6/2019 0:00,Q000010973,8500
100013554,100052370,Farm,Feed Additive,14/2/2019 0:00,V340300003,22000
100013554,100052370,Farm,Feed Additive,20/2/2019 0:00,V300000001,56000
100013554,100052370,Farm,Feed Additive,29/3/2019 0:00,V300000001,56000
100013554,100052370,Farm,Feed Additive,29/3/2019 0:00,V340300003,33000
100013554,100052370,Farm,Feed Additive,23/5/2019 0:00,V300000001,56000
100013554,100052370,Farm,Feed Additive,27/6/2019 0:00,V300000001,67200
100013554,100052370,Farm,Feed Additive,27/6/2019 0:00,V340300003,33000
100013554,100052370,Farm,Others Animal Health,5/3/2019 0:00,C000000457,12000
100013554,100052370,Farm,Others Animal Health,11/3/2019 0:00,C000000457,10800
100013554,100052370,Farm,Others Animal Health,5/6/2019 0:00,C000000457,28800
100013554,100052370,Farm,Vaccines,4/2/2019 0:00,C000000641,50000
100013554,100052370,Farm,Vaccines,20/2/2019 0:00,C000000105,22500
100013554,100052370,Farm,Vaccines,20/2/2019 0:00,C000000671,0
100013554,100052370,Farm,Vaccines,11/3/2019 0:00,C000000105,22500
100013554,100052370,Farm,Vaccines,11/3/2019 0:00,C000000671,0
100013554,100052370,Farm,Vaccines,20/3/2019 0:00,C000000641,37500
100013554,100052370,Farm,Vaccines,2/4/2019 0:00,C000000105,6750
100013554,100052370,Farm,Vaccines,2/4/2019 0:00,C000000641,37500
100013554,100052370,Farm,Vaccines,2/4/2019 0:00,C000000671,0
100013554,100052370,Farm,Vaccines,22/4/2019 0:00,C000000105,22500
100013554,100052370,Farm,Vaccines,22/4/2019 0:00,C000000671,0
100013554,100052370,Farm,Vaccines,5/6/2019 0:00,C000000105,22500
100013554,100052370,Farm,Vaccines,5/6/2019 0:00,C000000671,0
100013554,100052370,Farm,Vaccines,27/6/2019 0:00,C000000641,62500
100013555,100013555,Farm,Antibiotic,18/6/2019 0:00,C000000477,170000
100013555,100013555,Farm,Antibiotic,25/6/2019 0:00,C000000477,340000
100013555,100013555,Farm,Disinfectants,18/6/2019 0:00,Q000010969,0
100013555,100013555,Farm,Disinfectants,25/6/2019 0:00,Q000010969,0
100013555,100013555,Farm,Premixes,26/2/2019 0:00,V190100157,55000
100013555,100013555,Farm,Premixes,4/4/2019 0:00,V190100157,46500
100013555,100013555,Farm,Premixes,22/5/2019 0:00,V190100157,46500
100013555,100013555,Farm,Vaccines,7/1/2019 0:00,C000000131,80000
100013555,100013555,Farm,Vaccines,15/1/2019 0:00,C000000130,4800
100013555,100013555,Farm,Vaccines,16/1/2019 0:00,C000000130,32000
100013555,100013555,Farm,Vaccines,22/1/2019 0:00,C000000641,120000
100013555,100013555,Farm,Vaccines,20/2/2019 0:00,C000000641,120000
100013555,100013555,Farm,Vaccines,26/2/2019 0:00,C000000641,120000
100013555,100013555,Farm,Vaccines,5/3/2019 0:00,C000000641,120000
100013555,100013555,Farm,Vaccines,14/3/2019 0:00,C000000641,180000
100013555,100013555,Farm,Vaccines,19/3/2019 0:00,C000000641,240000
100013555,100013555,Farm,Vaccines,21/6/2019 0:00,C000000131,140000
100013555,100013555,Farm,Vaccines,27/6/2019 0:00,C000000131,3200
100013557,100013555,Farm,Antibiotic,14/3/2019 0:00,C000000580,108000
100013557,100013555,Farm,Antibiotic,28/3/2019 0:00,C000000508,245000
100013557,100013555,Farm,Antibiotic,30/3/2019 0:00,C000000508,98000
100013557,100013555,Farm,Antibiotic,19/6/2019 0:00,C000000580,135000
100013557,100013555,Farm,Antibiotic,27/6/2019 0:00,C000000508,490000
100013557,100013555,Farm,Antibiotic,27/6/2019 0:00,C000000580,0
100013557,100013555,Farm,Vaccines,21/3/2019 0:00,C000000387,375000
100013557,100013555,Farm,Vaccines,26/3/2019 0:00,C000000387,250000
100013557,100013555,Farm,Vaccines,9/5/2019 0:00,C000000387,375000
100013557,100013555,Farm,Vaccines,29/5/2019 0:00,C000000382,32500
100013558,100052370,Farm,Antibiotic,22/2/2019 0:00,C000000508,150000
100013558,100052370,Farm,Antibiotic,28/2/2019 0:00,C000000508,50000
100013558,100052370,Farm,Antibiotic,28/2/2019 0:00,C000000597,325000
100013558,100052370,Farm,Antibiotic,14/3/2019 0:00,C000000508,150000
100013558,100052370,Farm,Antibiotic,28/3/2019 0:00,C000000508,150000
100013558,100052370,Farm,Antibiotic,30/3/2019 0:00,C000000597,325000
100013558,100052370,Farm,Antibiotic,22/4/2019 0:00,C000000508,150000
100013558,100052370,Farm,Antibiotic,29/4/2019 0:00,C000000597,325000
100013558,100052370,Farm,Antibiotic,7/5/2019 0:00,C000000508,150000
100013558,100052370,Farm,Antibiotic,16/5/2019 0:00,C000000597,325000
100013558,100052370,Farm,Antibiotic,25/5/2019 0:00,C000000508,150000
100013558,100052370,Farm,Antibiotic,30/5/2019 0:00,C000000597,325000
100013558,100052370,Farm,Injection,27/3/2019 0:00,C000000263,9000
100013558,100052370,Farm,Injection,5/4/2019 0:00,C000000263,9000
100013558,100052370,Farm,Vaccines,27/2/2019 0:00,C000000410,3375
100013558,100052370,Farm,Vaccines,27/2/2019 0:00,C000000676,0
100013558,100052370,Farm,Vaccines,19/4/2019 0:00,C000000386,37500
100013558,100052370,Farm,Vaccines,19/4/2019 0:00,C000000387,35000
100013560,100013560,Farm,Antibiotic,4/1/2019 0:00,C000000477,38000
100013560,100013560,Farm,Antibiotic,17/1/2019 0:00,C000000508,106000
100013560,100013560,Farm,Antibiotic,23/1/2019 0:00,C000000269,24000
100013560,100013560,Farm,Antibiotic,23/1/2019 0:00,C000000477,38000
100013560,100013560,Farm,Antibiotic,23/1/2019 0:00,C000000481,15000
100013560,100013560,Farm,Antibiotic,25/1/2019 0:00,C000000485,183000
100013560,100013560,Farm,Antibiotic,8/2/2019 0:00,C000000485,118000
100013560,100013560,Farm,Antibiotic,12/2/2019 0:00,C000000269,24000
100013560,100013560,Farm,Antibiotic,21/2/2019 0:00,C000000580,120000
100013560,100013560,Farm,Antibiotic,22/2/2019 0:00,C000000580,108000
100013560,100013560,Farm,Antibiotic,25/2/2019 0:00,C000000580,108000
100013560,100013560,Farm,Antibiotic,26/2/2019 0:00,C000000481,15000
100013560,100013560,Farm,Antibiotic,27/2/2019 0:00,C000000269,24000
100013560,100013560,Farm,Antibiotic,28/2/2019 0:00,C000000508,735000
100013560,100013560,Farm,Antibiotic,18/3/2019 0:00,C000000485,180000
100013560,100013560,Farm,Antibiotic,30/4/2019 0:00,C000000485,183000
100013560,100013560,Farm,Antibiotic,30/4/2019 0:00,C000000508,156000
100013560,100013560,Farm,Antibiotic,22/5/2019 0:00,C000000485,183000
100013560,100013560,Farm,Antibiotic,22/5/2019 0:00,C000000508,150000
100013560,100013560,Farm,Antibiotic,22/5/2019 0:00,C000000580,27000
100013560,100013560,Farm,Antibiotic,30/5/2019 0:00,C000000485,30500
100013560,100013560,Farm,Antibiotic,30/5/2019 0:00,C000000508,25000
100013560,100013560,Farm,Antibiotic,12/6/2019 0:00,C000000485,183000
100013560,100013560,Farm,Antibiotic,25/6/2019 0:00,C000000485,183000
100013560,100013560,Farm,Antibiotic,25/6/2019 0:00,C000000508,100000
100013560,100013560,Farm,Antibiotic,25/6/2019 0:00,C000000580,16200
100013560,100013560,Farm,Antibiotic,28/6/2019 0:00,C000000580,16200
100013560,100013560,Farm,Antibiotic,29/6/2019 0:00,C000000485,36600
100013560,100013560,Farm,Antibiotic,29/6/2019 0:00,C000000508,30000
100013560,100013560,Farm,Disinfectants,19/1/2019 0:00,Q000011523,21250
100013560,100013560,Farm,Disinfectants,22/1/2019 0:00,Q000010973,25500
100013560,100013560,Farm,Disinfectants,31/1/2019 0:00,Q000011523,21250
100013560,100013560,Farm,Disinfectants,26/2/2019 0:00,Q000010973,25500
100013560,100013560,Farm,Disinfectants,30/3/2019 0:00,Q000011523,21250
100013560,100013560,Farm,Disinfectants,31/5/2019 0:00,Q000011523,21250
100013560,100013560,Farm,Disinfectants,12/6/2019 0:00,Q000011523,21250
100013560,100013560,Farm,Disinfectants,29/6/2019 0:00,Q000011523,25500
100013560,100013560,Farm,Others Animal Health,7/2/2019 0:00,C000000457,10800
100013560,100013560,Farm,Others Animal Health,27/2/2019 0:00,Q000015597,0
100013560,100013560,Farm,Others Animal Health,27/2/2019 0:00,Q000015598,0
100013560,100013560,Farm,Others Animal Health,27/2/2019 0:00,Q000015599,0
100013560,100013560,Farm,Others Animal Health,27/2/2019 0:00,V080500004,6000
100013560,100013560,Farm,Premixes,15/1/2019 0:00,V190100138,50000
100013560,100013560,Farm,Premixes,24/1/2019 0:00,V190100165,68000
100013560,100013560,Farm,Premixes,28/1/2019 0:00,V190100035,9000
100013560,100013560,Farm,Premixes,4/2/2019 0:00,V190100138,50000
100013560,100013560,Farm,Premixes,4/2/2019 0:00,V190100165,68000
100013560,100013560,Farm,Premixes,20/2/2019 0:00,V190100035,9000
100013560,100013560,Farm,Premixes,5/3/2019 0:00,V190100138,25000
100013560,100013560,Farm,Premixes,5/3/2019 0:00,V190100165,51000
100013562,100013562,Farm,Vaccines,6/3/2019 0:00,C000000110,20000
100013562,100013562,Farm,Vaccines,6/3/2019 0:00,C000000319,0
100013563,100013563,Farm,Disinfectants,8/1/2019 0:00,Q000010986,1350
100013563,100013563,Farm,Disinfectants,8/1/2019 0:00,Q000011229,2400
100013563,100013563,Farm,Disinfectants,10/1/2019 0:00,Q000010969,1980
100013563,100013563,Farm,Disinfectants,28/2/2019 0:00,Q000010969,19800
100013563,100013563,Farm,Disinfectants,28/5/2019 0:00,Q000010969,5940
100013563,100013563,Farm,Others Animal Health,3/4/2019 0:00,Q000011026,7660
100013563,100013563,Farm,Others Animal Health,26/4/2019 0:00,V190100479,7776
100013563,100013563,Farm,Others Animal Health,15/5/2019 0:00,C000000074,26832
100013563,100013563,Farm,Others Animal Health,28/5/2019 0:00,Q000011072,5560
100013568,100013568,Farm,Others Animal Health,20/3/2019 0:00,C000000074,26832
100013572,100013572,Farm,Vaccines,4/3/2019 0:00,C000000378,0
100013572,100013572,Farm,Vaccines,4/3/2019 0:00,C000000409,47000
100013572,100013572,Farm,Vaccines,25/6/2019 0:00,C000000378,0
100013572,100013572,Farm,Vaccines,25/6/2019 0:00,C000000409,47000
100013578,100013578,Farm,Disinfectants,25/1/2019 0:00,Q000011523,40000
100013578,100013578,Farm,Disinfectants,2/4/2019 0:00,Q000011523,40000
100013578,100013578,Farm,Disinfectants,4/4/2019 0:00,Q000011037,28000
100013578,100013578,Farm,Disinfectants,16/5/2019 0:00,Q000011523,40000
100013578,100013578,Farm,Disinfectants,8/6/2019 0:00,Q000011523,40000
100013578,100013578,Farm,Disinfectants,18/6/2019 0:00,Q000013239,14400
100013578,100013578,Farm,Injection,22/4/2019 0:00,C000000286,4800
100013578,100013578,Farm,Injection,30/4/2019 0:00,C000000286,20000
100013578,100013578,Farm,Vaccines,11/1/2019 0:00,C000000107,40000
100013578,100013578,Farm,Vaccines,11/1/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,11/2/2019 0:00,C000000104,1300
100013578,100013578,Farm,Vaccines,11/2/2019 0:00,C000000107,24000
100013578,100013578,Farm,Vaccines,11/2/2019 0:00,C000000321,0
100013578,100013578,Farm,Vaccines,11/2/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,22/2/2019 0:00,C000000107,40000
100013578,100013578,Farm,Vaccines,22/2/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,20/3/2019 0:00,C000000104,1300
100013578,100013578,Farm,Vaccines,20/3/2019 0:00,C000000107,20000
100013578,100013578,Farm,Vaccines,20/3/2019 0:00,C000000321,0
100013578,100013578,Farm,Vaccines,20/3/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,9/4/2019 0:00,C000000104,2600
100013578,100013578,Farm,Vaccines,9/4/2019 0:00,C000000107,24000
100013578,100013578,Farm,Vaccines,9/4/2019 0:00,C000000321,0
100013578,100013578,Farm,Vaccines,9/4/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,25/4/2019 0:00,C000000107,40000
100013578,100013578,Farm,Vaccines,25/4/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,16/5/2019 0:00,C000000104,1300
100013578,100013578,Farm,Vaccines,16/5/2019 0:00,C000000107,24000
100013578,100013578,Farm,Vaccines,16/5/2019 0:00,C000000321,0
100013578,100013578,Farm,Vaccines,16/5/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,7/6/2019 0:00,C000000107,24000
100013578,100013578,Farm,Vaccines,7/6/2019 0:00,C000000322,0
100013578,100013578,Farm,Vaccines,19/6/2019 0:00,C000000107,40000
100013578,100013578,Farm,Vaccines,19/6/2019 0:00,C000000322,0
100013579,100013579,Agent,Antibiotic,2/1/2019 0:00,C000000476,45900
100013579,100013579,Agent,Antibiotic,15/1/2019 0:00,C000000485,124000
100013579,100013579,Agent,Antibiotic,7/2/2019 0:00,C000000476,340000
100013579,100013579,Agent,Antibiotic,22/2/2019 0:00,C000000214,237350
100013579,100013579,Agent,Antibiotic,22/2/2019 0:00,C000000481,270000
100013579,100013579,Agent,Antibiotic,27/2/2019 0:00,C000000476,340000
100013579,100013579,Agent,Antibiotic,4/3/2019 0:00,C000000485,118000
100013579,100013579,Agent,Antibiotic,7/3/2019 0:00,C000000508,735000
100013579,100013579,Agent,Antibiotic,13/5/2019 0:00,C000000553,128000
100013579,100013579,Agent,Antibiotic,14/5/2019 0:00,C000000476,340000
100013579,100013579,Agent,Antibiotic,16/5/2019 0:00,C000000553,128000
100013579,100013579,Agent,Antibiotic,27/5/2019 0:00,C000000207,26400
100013579,100013579,Agent,Antibiotic,27/5/2019 0:00,C000000508,588000
100013579,100013579,Agent,Antibiotic,30/5/2019 0:00,C000000476,341000
100013579,100013579,Agent,Disinfectants,26/2/2019 0:00,Q000011523,4250
100013579,100013579,Agent,Disinfectants,27/5/2019 0:00,Q000011282,0
100013579,100013579,Agent,Disinfectants,30/5/2019 0:00,Q000011282,0
100013579,100013579,Agent,Feed Additive,18/1/2019 0:00,V170500002,390000
100013579,100013579,Agent,Feed Additive,21/1/2019 0:00,V160300030,246226.5
100013579,100013579,Agent,Feed Additive,21/1/2019 0:00,V300000001,22500
100013579,100013579,Agent,Feed Additive,22/1/2019 0:00,V170400017,435000
100013579,100013579,Agent,Feed Additive,28/1/2019 0:00,V160300030,526.5
100013579,100013579,Agent,Feed Additive,29/1/2019 0:00,V160300013,196950
100013579,100013579,Agent,Feed Additive,29/1/2019 0:00,V170400017,430000
100013579,100013579,Agent,Feed Additive,29/1/2019 0:00,V170500002,390000
100013579,100013579,Agent,Feed Additive,31/1/2019 0:00,V170400017,430000
100013579,100013579,Agent,Feed Additive,1/2/2019 0:00,V160300030,245700
100013579,100013579,Agent,Feed Additive,12/2/2019 0:00,V160300013,196950
100013579,100013579,Agent,Feed Additive,25/2/2019 0:00,V160300030,263425.5
100013579,100013579,Agent,Feed Additive,26/2/2019 0:00,V160300030,175.5
100013579,100013579,Agent,Feed Additive,28/2/2019 0:00,V170400017,820000
100013579,100013579,Agent,Feed Additive,5/3/2019 0:00,V160300013,195315
100013579,100013579,Agent,Feed Additive,19/3/2019 0:00,V160300013,195000
100013579,100013579,Agent,Feed Additive,19/3/2019 0:00,V170700011,205000
100013579,100013579,Agent,Feed Additive,26/3/2019 0:00,V160300030,244300
100013579,100013579,Agent,Feed Additive,29/3/2019 0:00,V170400017,478725
100013579,100013579,Agent,Feed Additive,29/3/2019 0:00,V170500002,213000
100013579,100013579,Agent,Feed Additive,30/3/2019 0:00,V170400017,301275
100013579,100013579,Agent,Feed Additive,5/4/2019 0:00,V160300030,243948
100013579,100013579,Agent,Feed Additive,10/4/2019 0:00,V160300030,348
100013579,100013579,Agent,Feed Additive,22/4/2019 0:00,V170500002,140000
100013579,100013579,Agent,Feed Additive,23/4/2019 0:00,V170500002,140000
100013579,100013579,Agent,Feed Additive,24/4/2019 0:00,V160300030,243600
100013579,100013579,Agent,Feed Additive,30/4/2019 0:00,V170400017,387500
100013579,100013579,Agent,Feed Additive,7/5/2019 0:00,V160300030,243774
100013579,100013579,Agent,Feed Additive,8/5/2019 0:00,V170700011,82000
100013579,100013579,Agent,Feed Additive,13/5/2019 0:00,V170500002,350000
100013579,100013579,Agent,Feed Additive,15/5/2019 0:00,V160300013,192400
100013579,100013579,Agent,Feed Additive,22/5/2019 0:00,V160300030,174
100013579,100013579,Agent,Feed Additive,23/5/2019 0:00,V160300030,243774
100013579,100013579,Agent,Feed Additive,24/5/2019 0:00,V160300030,174
100013579,100013579,Agent,Feed Additive,27/5/2019 0:00,V170700002,175000
100013579,100013579,Agent,Feed Additive,31/5/2019 0:00,V170400017,380000
100013579,100013579,Agent,Feed Additive,5/6/2019 0:00,V160300030,243948
100013579,100013579,Agent,Feed Additive,8/6/2019 0:00,V170500002,140000
100013579,100013579,Agent,Feed Additive,11/6/2019 0:00,V160300030,348
100013579,100013579,Agent,Feed Additive,14/6/2019 0:00,V160300030,243948
100013579,100013579,Agent,Feed Additive,20/6/2019 0:00,V170400017,370000
100013579,100013579,Agent,Feed Additive,24/6/2019 0:00,V160300030,244122
100013579,100013579,Agent,Feed Additive,26/6/2019 0:00,V160300030,174
100013579,100013579,Agent,Feed Additive,28/6/2019 0:00,V170500002,210000
100013579,100013579,Agent,Feed Additive,29/6/2019 0:00,V160300013,362500
100013579,100013579,Agent,Feed Additive,29/6/2019 0:00,V170400017,740000
100013579,100013579,Agent,Injection,7/1/2019 0:00,C000000294,24000
100013579,100013579,Agent,Injection,15/1/2019 0:00,C000000263,67200
100013579,100013579,Agent,Injection,21/1/2019 0:00,C000000262,63600
100013579,100013579,Agent,Injection,22/2/2019 0:00,C000000197,13200
100013579,100013579,Agent,Injection,28/2/2019 0:00,C000000262,63600
100013579,100013579,Agent,Injection,14/3/2019 0:00,C000000293,132000
100013579,100013579,Agent,Injection,3/4/2019 0:00,C000000262,63600
100013579,100013579,Agent,Injection,5/4/2019 0:00,C000000198,8400
100013579,100013579,Agent,Injection,23/4/2019 0:00,C000000262,63600
100013579,100013579,Agent,Injection,30/4/2019 0:00,C000000275,58200
100013579,100013579,Agent,Injection,13/5/2019 0:00,C000000433,10200
100013579,100013579,Agent,Injection,15/5/2019 0:00,C000000197,13200
100013579,100013579,Agent,Injection,22/5/2019 0:00,C000000262,63600
100013579,100013579,Agent,Injection,19/6/2019 0:00,C000000294,24000
100013579,100013579,Agent,Injection,26/6/2019 0:00,C000000197,13200
100013579,100013579,Agent,Injection,26/6/2019 0:00,C000000433,10200
100013579,100013579,Agent,Injection,27/6/2019 0:00,C000000262,63600
100013579,100013579,Agent,Others Animal Health,26/2/2019 0:00,C000000201,10800
100013579,100013579,Agent,Others Animal Health,1/3/2019 0:00,C000000561,13500
100013579,100013579,Agent,Others Animal Health,8/5/2019 0:00,C000000201,36720
100013579,100013579,Agent,Premixes,15/1/2019 0:00,V190100045,2030
100013579,100013579,Agent,Vaccines,16/1/2019 0:00,C000000104,24000
100013579,100013579,Agent,Vaccines,16/1/2019 0:00,C000000107,13500
100013579,100013579,Agent,Vaccines,16/1/2019 0:00,C000000321,0
100013579,100013579,Agent,Vaccines,16/1/2019 0:00,C000000322,0
100013579,100013579,Agent,Vaccines,12/2/2019 0:00,C000000104,24000
100013579,100013579,Agent,Vaccines,12/2/2019 0:00,C000000321,0
100013579,100013579,Agent,Vaccines,18/3/2019 0:00,C000000107,18000
100013579,100013579,Agent,Vaccines,18/3/2019 0:00,C000000322,0
100013579,100013579,Agent,Vaccines,9/4/2019 0:00,C000000105,13500
100013579,100013579,Agent,Vaccines,9/4/2019 0:00,C000000107,13500
100013579,100013579,Agent,Vaccines,9/4/2019 0:00,C000000322,0
100013579,100013579,Agent,Vaccines,9/4/2019 0:00,C000000671,0
100013579,100013579,Agent,Vaccines,24/4/2019 0:00,C000000104,60000
100013579,100013579,Agent,Vaccines,24/4/2019 0:00,C000000105,19160
100013579,100013579,Agent,Vaccines,24/4/2019 0:00,C000000321,0
100013579,100013579,Agent,Vaccines,24/4/2019 0:00,C000000671,0
100013579,100013579,Agent,Vaccines,26/4/2019 0:00,C000000107,9000
100013579,100013579,Agent,Vaccines,26/4/2019 0:00,C000000322,0
100013579,100013579,Agent,Vaccines,29/4/2019 0:00,C000000387,25000
100013579,100013579,Agent,Vaccines,2/5/2019 0:00,C000000666,33000
100013579,100013579,Agent,Vaccines,4/5/2019 0:00,C000000104,48000
100013579,100013579,Agent,Vaccines,4/5/2019 0:00,C000000105,10160
100013579,100013579,Agent,Vaccines,4/5/2019 0:00,C000000321,0
100013579,100013579,Agent,Vaccines,4/5/2019 0:00,C000000671,0
100013579,100013579,Agent,Vaccines,15/5/2019 0:00,C000000107,13500
100013579,100013579,Agent,Vaccines,15/5/2019 0:00,C000000322,0
100013579,100013579,Agent,Vaccines,20/5/2019 0:00,C000000380,57105
100013579,100013579,Agent,Vaccines,26/6/2019 0:00,C000000107,13500
100013579,100013579,Agent,Vaccines,26/6/2019 0:00,C000000322,0
100013579,100013579,Agent,Vaccines,27/6/2019 0:00,C000000666,33000
100013585,100013585,Farm,Antibiotic,4/6/2019 0:00,C000000586,110000
100013585,100013585,Farm,Injection,23/1/2019 0:00,C000000286,12000
100013592,100013592,Vet,Injection,8/1/2019 0:00,C000000838,2800
100013594,100013594,Farm,Antibiotic,14/1/2019 0:00,C000000481,145000
100013594,100013594,Farm,Antibiotic,18/3/2019 0:00,C000000481,145000
100013594,100013594,Farm,Antibiotic,19/3/2019 0:00,C000000481,135000
100013594,100013594,Farm,Antibiotic,22/3/2019 0:00,C000000481,135000
100013594,100013594,Farm,Antibiotic,1/4/2019 0:00,C000000571,140000
100013594,100013594,Farm,Antibiotic,15/5/2019 0:00,C000000481,135000
100013594,100013594,Farm,Antibiotic,24/5/2019 0:00,C000000571,280000
100013594,100013594,Farm,Antibiotic,19/6/2019 0:00,C000000571,280000
100013594,100013594,Farm,Feed Additive,15/1/2019 0:00,V370200006,35000
100013594,100013594,Farm,Feed Additive,28/2/2019 0:00,V330100055,47500
100013594,100013594,Farm,Feed Additive,9/3/2019 0:00,V370200006,33000
100013594,100013594,Farm,Feed Additive,28/3/2019 0:00,V330100055,95000
100013594,100013594,Farm,Feed Additive,10/4/2019 0:00,V370200006,32000
100013594,100013594,Farm,Feed Additive,20/5/2019 0:00,V330100055,47500
100013594,100013594,Farm,Feed Additive,23/5/2019 0:00,V370200074,30000
100013594,100013594,Farm,Feed Additive,7/6/2019 0:00,V330100055,47500
100013594,100013594,Farm,Feed Additive,10/6/2019 0:00,V300000001,52000
100013594,100013594,Farm,Feed Additive,28/6/2019 0:00,V300000001,52000
100013594,100013594,Farm,Feed Additive,28/6/2019 0:00,V330100055,47500
100013594,100013594,Farm,Others Animal Health,15/1/2019 0:00,C000000226,102000
100013594,100013594,Farm,Others Animal Health,30/3/2019 0:00,C000000457,18000
100013594,100013594,Farm,Others Animal Health,17/4/2019 0:00,C000000226,102000
100013594,100013594,Farm,Others Animal Health,12/6/2019 0:00,C000000226,102000
100013594,100013594,Farm,Premixes,20/2/2019 0:00,V190100132,42500
100013594,100013594,Farm,Premixes,1/4/2019 0:00,V190100132,85000
100013594,100013594,Farm,Premixes,23/4/2019 0:00,V190100132,85000
100013594,100013594,Farm,Premixes,23/5/2019 0:00,V190100132,85000
100013594,100013594,Farm,Premixes,19/6/2019 0:00,V190100132,85000
100013594,100013594,Farm,Vaccines,7/1/2019 0:00,C000000105,105000
100013594,100013594,Farm,Vaccines,7/1/2019 0:00,C000000671,0
100013594,100013594,Farm,Vaccines,14/1/2019 0:00,C000000107,103000
100013594,100013594,Farm,Vaccines,14/1/2019 0:00,C000000322,0
100013594,100013594,Farm,Vaccines,15/2/2019 0:00,C000000105,105000
100013594,100013594,Farm,Vaccines,15/2/2019 0:00,C000000671,0
100013594,100013594,Farm,Vaccines,4/3/2019 0:00,C000000107,103000
100013594,100013594,Farm,Vaccines,4/3/2019 0:00,C000000322,0
100013594,100013594,Farm,Vaccines,17/4/2019 0:00,C000000105,105000
100013594,100013594,Farm,Vaccines,17/4/2019 0:00,C000000107,103000
100013594,100013594,Farm,Vaccines,17/4/2019 0:00,C000000322,0
100013594,100013594,Farm,Vaccines,17/4/2019 0:00,C000000671,0
100013594,100013594,Farm,Vaccines,15/5/2019 0:00,C000000107,103000
100013594,100013594,Farm,Vaccines,15/5/2019 0:00,C000000322,0
100013594,100013594,Farm,Vaccines,27/5/2019 0:00,C000000105,105000
100013594,100013594,Farm,Vaccines,27/5/2019 0:00,C000000671,0
100013594,100013594,Farm,Vaccines,12/6/2019 0:00,C000000105,105000
100013594,100013594,Farm,Vaccines,12/6/2019 0:00,C000000107,103000
100013594,100013594,Farm,Vaccines,12/6/2019 0:00,C000000322,0
100013594,100013594,Farm,Vaccines,12/6/2019 0:00,C000000671,0
100013596,100013596,Farm,Antibiotic,12/2/2019 0:00,C000000508,53000
100013596,100013596,Farm,Antibiotic,11/3/2019 0:00,C000000508,53000
100013596,100013596,Farm,Antibiotic,3/5/2019 0:00,C000000508,52000
100013596,100013596,Farm,Antibiotic,15/6/2019 0:00,C000000508,52000
100013596,100013596,Farm,Disinfectants,10/1/2019 0:00,Q000010969,8320
100013596,100013596,Farm,Injection,3/4/2019 0:00,C000000262,14160
100013596,100013596,Farm,Premixes,8/4/2019 0:00,V190100138,12300
100013596,100013596,Farm,Vaccines,7/1/2019 0:00,C000000641,14000
100013597,100013597,Farm,Premixes,22/2/2019 0:00,V190100142,60000
100013598,100013598,Vet,Antibiotic,15/1/2019 0:00,C000000212,600
100013598,100013598,Vet,Antibiotic,21/2/2019 0:00,C000000212,2304
100013598,100013598,Vet,Others Animal Health,17/1/2019 0:00,C000000457,3000
100013598,100013598,Vet,Others Animal Health,29/6/2019 0:00,C000000457,3000
100013600,100013600,Farm,Antibiotic,23/1/2019 0:00,C000000216,14400
100013600,100013600,Farm,Feed Additive,15/2/2019 0:00,V170700002,21500
100013604,100013604,Farm,Antibiotic,11/1/2019 0:00,C000000581,24000
100013604,100013604,Farm,Antibiotic,20/2/2019 0:00,C000000581,24000
100013604,100013604,Farm,Antibiotic,14/3/2019 0:00,C000000508,36400
100013604,100013604,Farm,Antibiotic,28/3/2019 0:00,C000000214,156800
100013604,100013604,Farm,Antibiotic,22/4/2019 0:00,C000000581,24000
100013604,100013604,Farm,Antibiotic,14/6/2019 0:00,C000000581,24000
100013604,100013604,Farm,Injection,17/1/2019 0:00,C000000262,28320
100013604,100013604,Farm,Injection,29/1/2019 0:00,C000000325,14160
100013604,100013604,Farm,Injection,20/2/2019 0:00,C000000262,28320
100013604,100013604,Farm,Injection,20/2/2019 0:00,C000000293,9000
100013604,100013604,Farm,Injection,21/3/2019 0:00,C000000325,21240
100013604,100013604,Farm,Injection,26/3/2019 0:00,C000000262,28320
100013604,100013604,Farm,Injection,19/4/2019 0:00,C000000262,28320
100013604,100013604,Farm,Injection,9/5/2019 0:00,C000000262,28320
100013604,100013604,Farm,Injection,9/5/2019 0:00,C000000293,6000
100013604,100013604,Farm,Injection,30/5/2019 0:00,C000000262,28320
100013604,100013604,Farm,Injection,14/6/2019 0:00,C000000262,28320
100013604,100013604,Farm,Injection,27/6/2019 0:00,C000000262,42480
100013604,100013604,Farm,Premixes,11/1/2019 0:00,V190100046,20000
