Customer_Code,Family_Code,Channel,Product_Group,Postdate,Material Code,Sale_Value
100000808,100000808,Farm,Vaccines,15/1/2018 0:00,C000000641,34822.5
100000808,100000808,Farm,Vaccines,18/1/2018 0:00,C000000641,248400
100000808,100000808,Farm,Vaccines,9/2/2018 0:00,C000000641,248400
100000808,100000808,Farm,Vaccines,9/2/2018 0:00,C000000642,91080
100000808,100000808,Farm,Vaccines,9/2/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,12/2/2018 0:00,C000000641,69645
100000808,100000808,Farm,Vaccines,12/2/2018 0:00,C000000642,15840
100000808,100000808,Farm,Vaccines,12/2/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,13/2/2018 0:00,C000000641,124200
100000808,100000808,Farm,Vaccines,22/2/2018 0:00,C000000105,6336
100000808,100000808,Farm,Vaccines,22/2/2018 0:00,C000000671,0
100000808,100000808,Farm,Vaccines,23/2/2018 0:00,C000000641,248400
100000808,100000808,Farm,Vaccines,6/3/2018 0:00,C000000641,496800
100000808,100000808,Farm,Vaccines,6/3/2018 0:00,C000000642,35640
100000808,100000808,Farm,Vaccines,6/3/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,7/3/2018 0:00,C000000641,496800
100000808,100000808,Farm,Vaccines,7/3/2018 0:00,C000000642,71280
100000808,100000808,Farm,Vaccines,7/3/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,15/3/2018 0:00,C000000105,27720
100000808,100000808,Farm,Vaccines,15/3/2018 0:00,C000000641,34822.5
100000808,100000808,Farm,Vaccines,15/3/2018 0:00,C000000671,0
100000808,100000808,Farm,Vaccines,16/3/2018 0:00,C000000641,496800
100000808,100000808,Farm,Vaccines,2/4/2018 0:00,C000000641,1117800
100000808,100000808,Farm,Vaccines,2/4/2018 0:00,C000000642,47520
100000808,100000808,Farm,Vaccines,2/4/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,12/4/2018 0:00,C000000105,1980
100000808,100000808,Farm,Vaccines,12/4/2018 0:00,C000000641,159022.5
100000808,100000808,Farm,Vaccines,12/4/2018 0:00,C000000642,75240
100000808,100000808,Farm,Vaccines,12/4/2018 0:00,C000000671,0
100000808,100000808,Farm,Vaccines,12/4/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,5/5/2018 0:00,C000000105,9900
100000808,100000808,Farm,Vaccines,5/5/2018 0:00,C000000641,248400
100000808,100000808,Farm,Vaccines,5/5/2018 0:00,C000000671,0
100000808,100000808,Farm,Vaccines,11/5/2018 0:00,C000000641,869400
100000808,100000808,Farm,Vaccines,11/5/2018 0:00,C000000642,126720
100000808,100000808,Farm,Vaccines,11/5/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,14/5/2018 0:00,C000000105,15840
100000808,100000808,Farm,Vaccines,14/5/2018 0:00,C000000642,15840
100000808,100000808,Farm,Vaccines,14/5/2018 0:00,C000000671,0
100000808,100000808,Farm,Vaccines,14/5/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,1/6/2018 0:00,C000000641,63000
100000808,100000808,Farm,Vaccines,13/6/2018 0:00,C000000105,7920
100000808,100000808,Farm,Vaccines,13/6/2018 0:00,C000000641,399000
100000808,100000808,Farm,Vaccines,13/6/2018 0:00,C000000642,47520
100000808,100000808,Farm,Vaccines,13/6/2018 0:00,C000000671,0
100000808,100000808,Farm,Vaccines,13/6/2018 0:00,C000000672,0
100000808,100000808,Farm,Vaccines,14/6/2018 0:00,C000000641,446250
100000808,100000808,Farm,Vaccines,15/6/2018 0:00,C000000641,315000
100000808,100000808,Farm,Vaccines,15/6/2018 0:00,C000000642,39600
100000808,100000808,Farm,Vaccines,15/6/2018 0:00,C000000672,0
100000810,100000810,Farm,Antibiotic,20/2/2018 0:00,C000000481,160000
100000810,100000810,Farm,Antibiotic,26/3/2018 0:00,C000000481,160000
100000810,100000810,Farm,Antibiotic,14/5/2018 0:00,C000000477,190000
100000810,100000810,Farm,Antibiotic,24/5/2018 0:00,C000000481,145000
100000810,100000810,Farm,Antibiotic,21/6/2018 0:00,C000000481,140000
100000810,100000810,Farm,Antibiotic,28/6/2018 0:00,C000000481,140000
100000810,100000810,Farm,Feed Additive,14/2/2018 0:00,V170500002,405300
100000810,100000810,Farm,Feed Additive,23/3/2018 0:00,V160300013,238500
100000810,100000810,Farm,Feed Additive,4/4/2018 0:00,V170500002,28200
100000810,100000810,Farm,Feed Additive,11/4/2018 0:00,V170500002,357200
100000810,100000810,Farm,Feed Additive,11/4/2018 0:00,V170700002,21200
100000810,100000810,Farm,Feed Additive,9/5/2018 0:00,V160300013,237000
100000810,100000810,Farm,Feed Additive,28/5/2018 0:00,V160300030,255510
100000810,100000810,Farm,Feed Additive,31/5/2018 0:00,V170400007,390600
100000810,100000810,Farm,Feed Additive,14/6/2018 0:00,V160300013,229220
100000810,100000810,Farm,Feed Additive,20/6/2018 0:00,V170800001,210000
100000810,100000810,Farm,Injection,2/3/2018 0:00,C000000293,30000
100000810,100000810,Farm,Injection,11/5/2018 0:00,C000000275,5760
100000810,100000810,Farm,Injection,23/5/2018 0:00,C000000293,30000
100000810,100000810,Farm,Others Animal Health,2/2/2018 0:00,C000000188,53950
100000810,100000810,Farm,Others Animal Health,20/4/2018 0:00,C000000188,49920
100000810,100000810,Farm,Premixes,15/1/2018 0:00,V190300034,290000
100000810,100000810,Farm,Premixes,26/1/2018 0:00,V190100303,11100
100000810,100000810,Farm,Premixes,3/5/2018 0:00,V190100303,11100
100000810,100000810,Farm,Premixes,25/5/2018 0:00,V190100035,12500
100000810,100000810,Farm,Premixes,7/6/2018 0:00,V190100303,11100
100000810,100000810,Farm,Premixes,8/6/2018 0:00,V190300034,260000
100000810,100000810,Farm,Vaccines,26/1/2018 0:00,C000000107,45800
100000810,100000810,Farm,Vaccines,26/1/2018 0:00,C000000322,0
100000810,100000810,Farm,Vaccines,13/3/2018 0:00,C000000107,45800
100000810,100000810,Farm,Vaccines,13/3/2018 0:00,C000000322,0
100000810,100000810,Farm,Vaccines,25/4/2018 0:00,C000000107,45800
100000810,100000810,Farm,Vaccines,25/4/2018 0:00,C000000322,0
100000810,100000810,Farm,Vaccines,11/5/2018 0:00,C000000107,45800
100000810,100000810,Farm,Vaccines,11/5/2018 0:00,C000000322,0
100000810,100000810,Farm,Vaccines,28/6/2018 0:00,C000000107,45800
100000810,100000810,Farm,Vaccines,28/6/2018 0:00,C000000322,0
100000813,CR_CHAIPAT,Farm,Antibiotic,12/2/2018 0:00,C000000269,12000
100000814,100000814,Farm,Disinfectants,3/1/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,9/1/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,26/1/2018 0:00,C000000677,0
100000814,100000814,Farm,Disinfectants,26/1/2018 0:00,Q000010974,18000
100000814,100000814,Farm,Disinfectants,5/2/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,12/2/2018 0:00,C000000677,0
100000814,100000814,Farm,Disinfectants,12/2/2018 0:00,Q000010977,18000
100000814,100000814,Farm,Disinfectants,20/2/2018 0:00,Q000010976,18000
100000814,100000814,Farm,Disinfectants,21/2/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,20/3/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,27/3/2018 0:00,C000000677,0
100000814,100000814,Farm,Disinfectants,27/3/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,27/3/2018 0:00,Q000010977,18000
100000814,100000814,Farm,Disinfectants,24/4/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,30/5/2018 0:00,C000000677,0
100000814,100000814,Farm,Disinfectants,30/5/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,30/5/2018 0:00,Q000010977,18000
100000814,100000814,Farm,Disinfectants,12/6/2018 0:00,Q000010969,38000
100000814,100000814,Farm,Disinfectants,27/6/2018 0:00,C000000677,0
100000814,100000814,Farm,Disinfectants,27/6/2018 0:00,Q000010977,18000
100000814,100000814,Farm,Feed Additive,3/1/2018 0:00,V230000034,21250
100000814,100000814,Farm,Feed Additive,3/1/2018 0:00,V340300005,174400
100000814,100000814,Farm,Feed Additive,15/1/2018 0:00,V230000034,21250
100000814,100000814,Farm,Feed Additive,23/1/2018 0:00,V340300005,174400
100000814,100000814,Farm,Feed Additive,26/1/2018 0:00,V230000034,21250
100000814,100000814,Farm,Feed Additive,31/1/2018 0:00,V160300013,496000
100000814,100000814,Farm,Feed Additive,6/2/2018 0:00,V160300013,504000
100000814,100000814,Farm,Feed Additive,27/2/2018 0:00,V160300013,504000
100000814,100000814,Farm,Feed Additive,7/3/2018 0:00,V170400007,546000
100000814,100000814,Farm,Feed Additive,30/3/2018 0:00,V160300013,238500
100000814,100000814,Farm,Feed Additive,30/4/2018 0:00,V160300013,488250
100000814,100000814,Farm,Feed Additive,10/5/2018 0:00,V160300013,7875
100000814,100000814,Farm,Feed Additive,19/5/2018 0:00,V160300013,110600
100000814,100000814,Farm,Feed Additive,19/5/2018 0:00,V170500002,728000
100000814,100000814,Farm,Feed Additive,7/6/2018 0:00,V160300013,350
100000814,100000814,Farm,Feed Additive,7/6/2018 0:00,V170500002,0
100000814,100000814,Farm,Feed Additive,21/6/2018 0:00,V160300013,486700
100000814,100000814,Farm,Injection,11/1/2018 0:00,C000000259,40500
100000814,100000814,Farm,Injection,26/1/2018 0:00,C000000277,12000
100000814,100000814,Farm,Injection,26/1/2018 0:00,C000000375,22500
100000814,100000814,Farm,Injection,6/2/2018 0:00,C000000277,24000
100000814,100000814,Farm,Injection,8/3/2018 0:00,C000000448,21300
100000814,100000814,Farm,Injection,21/3/2018 0:00,C000000259,40500
100000814,100000814,Farm,Injection,27/3/2018 0:00,C000000277,24000
100000814,100000814,Farm,Injection,27/3/2018 0:00,C000000448,21300
100000814,100000814,Farm,Injection,9/5/2018 0:00,C000000448,21300
100000814,100000814,Farm,Injection,16/5/2018 0:00,C000000259,40500
100000814,100000814,Farm,Injection,1/6/2018 0:00,C000000334,11000
100000814,100000814,Farm,Injection,12/6/2018 0:00,C000000259,40500
100000814,100000814,Farm,Injection,12/6/2018 0:00,C000000448,21300
100000814,100000814,Farm,Injection,25/6/2018 0:00,C000000277,0
100000814,100000814,Farm,Others Animal Health,11/1/2018 0:00,C000000245,30000
100000814,100000814,Farm,Others Animal Health,12/2/2018 0:00,C000000245,30000
100000814,100000814,Farm,Others Animal Health,21/3/2018 0:00,C000000245,5000
100000814,100000814,Farm,Others Animal Health,27/3/2018 0:00,C000000555,161500
100000814,100000814,Farm,Others Animal Health,3/4/2018 0:00,C000000245,25000
100000814,100000814,Farm,Others Animal Health,8/5/2018 0:00,C000000245,50000
100000814,100000814,Farm,Premixes,8/1/2018 0:00,V190100124,200000
100000814,100000814,Farm,Premixes,9/1/2018 0:00,V190100303,11340
100000814,100000814,Farm,Premixes,16/1/2018 0:00,V190100303,102060
100000814,100000814,Farm,Premixes,20/1/2018 0:00,V190100124,100000
100000814,100000814,Farm,Premixes,23/1/2018 0:00,V190100124,300000
100000814,100000814,Farm,Premixes,23/1/2018 0:00,V190100138,14400
100000814,100000814,Farm,Premixes,5/2/2018 0:00,V190100138,14400
100000814,100000814,Farm,Premixes,12/2/2018 0:00,V190100124,432000
100000814,100000814,Farm,Premixes,27/2/2018 0:00,V190100303,113400
100000814,100000814,Farm,Premixes,8/3/2018 0:00,V190100124,414000
100000814,100000814,Farm,Premixes,27/3/2018 0:00,V190100124,414000
100000814,100000814,Farm,Premixes,27/3/2018 0:00,V190100303,113400
100000814,100000814,Farm,Premixes,10/4/2018 0:00,V190100124,414000
100000814,100000814,Farm,Premixes,10/4/2018 0:00,V190100303,113400
100000814,100000814,Farm,Premixes,8/5/2018 0:00,V190100124,402000
100000814,100000814,Farm,Premixes,8/5/2018 0:00,V190100303,26460
100000814,100000814,Farm,Premixes,14/5/2018 0:00,V190100303,86940
100000814,100000814,Farm,Premixes,19/5/2018 0:00,V190100124,402000
100000814,100000814,Farm,Premixes,30/5/2018 0:00,V190100303,113400
100000814,100000814,Farm,Premixes,12/6/2018 0:00,V190100124,330000
100000814,100000814,Farm,Premixes,27/6/2018 0:00,V190100124,270000
100000814,100000814,Farm,Premixes,27/6/2018 0:00,V190100303,15120
100000814,100000814,Farm,Vaccines,3/1/2018 0:00,C000000106,40000
100000814,100000814,Farm,Vaccines,3/1/2018 0:00,C000000146,0
100000814,100000814,Farm,Vaccines,9/1/2018 0:00,C000000107,20000
100000814,100000814,Farm,Vaccines,9/1/2018 0:00,C000000322,0
100000814,100000814,Farm,Vaccines,29/1/2018 0:00,C000000105,80000
100000814,100000814,Farm,Vaccines,29/1/2018 0:00,C000000671,0
100000814,100000814,Farm,Vaccines,6/3/2018 0:00,C000000107,80000
100000814,100000814,Farm,Vaccines,6/3/2018 0:00,C000000322,0
100000814,100000814,Farm,Vaccines,20/3/2018 0:00,C000000105,80000
100000814,100000814,Farm,Vaccines,20/3/2018 0:00,C000000671,0
100000814,100000814,Farm,Vaccines,26/3/2018 0:00,C000000106,40000
100000814,100000814,Farm,Vaccines,26/3/2018 0:00,C000000146,0
100000814,100000814,Farm,Vaccines,24/4/2018 0:00,C000000107,80000
100000814,100000814,Farm,Vaccines,24/4/2018 0:00,C000000322,0
100000814,100000814,Farm,Vaccines,8/5/2018 0:00,C000000107,20000
100000814,100000814,Farm,Vaccines,8/5/2018 0:00,C000000322,0
100000814,100000814,Farm,Vaccines,30/5/2018 0:00,C000000105,80000
100000814,100000814,Farm,Vaccines,30/5/2018 0:00,C000000671,0
100000814,100000814,Farm,Vaccines,12/6/2018 0:00,C000000106,40000
100000814,100000814,Farm,Vaccines,12/6/2018 0:00,C000000146,0
100000817,100000801,Farm,Disinfectants,29/1/2018 0:00,Q000010990,58800
100000817,100000801,Farm,Disinfectants,23/2/2018 0:00,Q000010992,20000
100000817,100000801,Farm,Disinfectants,26/2/2018 0:00,Q000010989,34440
100000817,100000801,Farm,Disinfectants,27/3/2018 0:00,Q000010990,50400
100000817,100000801,Farm,Disinfectants,27/3/2018 0:00,Q000010992,20000
100000817,100000801,Farm,Disinfectants,2/5/2018 0:00,Q000010990,50400
100000817,100000801,Farm,Disinfectants,2/5/2018 0:00,Q000010992,20000
100000817,100000801,Farm,Disinfectants,25/5/2018 0:00,Q000010990,50400
100000817,100000801,Farm,Disinfectants,26/6/2018 0:00,Q000010990,33600
100000817,100000801,Farm,Injection,26/1/2018 0:00,C000001152,29000
100000817,100000801,Farm,Injection,23/2/2018 0:00,C000000286,14400
100000817,100000801,Farm,Injection,23/2/2018 0:00,C000000293,7050
100000817,100000801,Farm,Injection,24/2/2018 0:00,C000000258,1800
100000817,100000801,Farm,Injection,24/2/2018 0:00,C000000279,10000
100000817,100000801,Farm,Injection,24/2/2018 0:00,C000000283,3700
100000817,100000801,Farm,Injection,24/2/2018 0:00,C000000523,7000
100000817,100000801,Farm,Injection,27/3/2018 0:00,C000000286,9600
100000817,100000801,Farm,Injection,27/3/2018 0:00,C000001152,11600
100000817,100000801,Farm,Injection,14/5/2018 0:00,C000001346,22500
100000817,100000801,Farm,Injection,25/5/2018 0:00,C000000263,14000
100000817,100000801,Farm,Injection,25/5/2018 0:00,C000000293,4700
100000817,100000801,Farm,Injection,25/5/2018 0:00,C000000432,5220
100000817,100000801,Farm,Injection,26/6/2018 0:00,C000000286,9600
100000817,100000801,Farm,Others Animal Health,14/5/2018 0:00,Q000011421,17000
100000817,100000801,Farm,Others Animal Health,26/6/2018 0:00,Q000011421,17000
100000822,100000822,Vet,Disinfectants,29/1/2018 0:00,Q000011523,5000
100000822,100000822,Vet,Disinfectants,23/4/2018 0:00,Q000011523,5000
100000822,100000822,Vet,Disinfectants,26/6/2018 0:00,Q000011523,5000
100000824,100000824,Agent,Injection,25/6/2018 0:00,C000000260,0
100000827,100000827,Agent,Antibiotic,1/2/2018 0:00,C000000477,25000
100000827,100000827,Agent,Antibiotic,15/2/2018 0:00,C000000477,36750
100000827,100000827,Agent,Antibiotic,20/2/2018 0:00,C000000477,36750
100000827,100000827,Agent,Antibiotic,22/2/2018 0:00,C000000477,29400
100000827,100000827,Agent,Antibiotic,12/3/2018 0:00,C000000477,28800
100000827,100000827,Agent,Antibiotic,26/3/2018 0:00,C000000477,28800
100000827,100000827,Agent,Antibiotic,4/4/2018 0:00,C000000477,28200
100000827,100000827,Agent,Antibiotic,25/4/2018 0:00,C000000477,35250
100000827,100000827,Agent,Antibiotic,11/5/2018 0:00,C000000477,11000
100000827,100000827,Agent,Antibiotic,1/6/2018 0:00,C000000477,42000
100000827,100000827,Agent,Feed Additive,15/1/2018 0:00,V170400017,108000
100000827,100000827,Agent,Feed Additive,6/2/2018 0:00,V170400017,208000
100000827,100000827,Agent,Feed Additive,7/3/2018 0:00,V170400017,102000
100000827,100000827,Agent,Feed Additive,31/3/2018 0:00,V170400017,125000
100000827,100000827,Agent,Feed Additive,9/5/2018 0:00,V170400017,147000
100000827,100000827,Agent,Feed Additive,12/6/2018 0:00,V170400017,122500
100000827,100000827,Agent,Feed Additive,30/6/2018 0:00,V160300030,260192
100000827,100000827,Agent,Premixes,19/1/2018 0:00,V190100050,78400
100000827,100000827,Agent,Premixes,19/1/2018 0:00,V190100052,84000
100000827,100000827,Agent,Premixes,19/1/2018 0:00,V190100056,94080
100000827,100000827,Agent,Premixes,2/3/2018 0:00,V190100129,21945
100000827,100000827,Agent,Premixes,2/3/2018 0:00,V190100131,58995
100000827,100000827,Agent,Premixes,2/3/2018 0:00,V190100132,98657.5
100000827,100000827,Agent,Premixes,26/3/2018 0:00,V190100129,94050
100000827,100000827,Agent,Premixes,26/3/2018 0:00,V190100131,51300
100000827,100000827,Agent,Premixes,26/3/2018 0:00,V190100132,111387.5
100000827,100000827,Agent,Premixes,4/4/2018 0:00,V190100132,90450
100000827,100000827,Agent,Premixes,25/4/2018 0:00,V190100129,29700
100000827,100000827,Agent,Premixes,25/4/2018 0:00,V190100132,90450
100000827,100000827,Agent,Premixes,11/5/2018 0:00,V190100129,29700
100000827,100000827,Agent,Premixes,11/5/2018 0:00,V190100132,120600
100000827,100000827,Agent,Premixes,19/5/2018 0:00,V190100129,35640
100000827,100000827,Agent,Premixes,19/5/2018 0:00,V190100131,36450
100000827,100000827,Agent,Premixes,5/6/2018 0:00,V190100129,38610
100000827,100000827,Agent,Premixes,5/6/2018 0:00,V190100131,31590
100000827,100000827,Agent,Premixes,5/6/2018 0:00,V190100132,90450
100000827,100000827,Agent,Premixes,19/6/2018 0:00,V190100129,29700
100000827,100000827,Agent,Premixes,19/6/2018 0:00,V190100132,60300
100000827,100000827,Agent,Premixes,28/6/2018 0:00,V190100129,23000
100000827,100000827,Agent,Premixes,28/6/2018 0:00,V190100132,110000
100000828,100000828,Industrial,Disinfectants,19/2/2018 0:00,Q000013493,9600
100000828,100000828,Industrial,Disinfectants,3/5/2018 0:00,Q000011390,1200
100000828,100000828,Industrial,Disinfectants,30/5/2018 0:00,Q000011389,2400
100000828,100000828,Industrial,Disinfectants,30/5/2018 0:00,Q000011390,1200
100000828,100000828,Industrial,Others Animal Health,10/1/2018 0:00,Q000011278,11775.69
100000828,100000828,Industrial,Others Animal Health,10/1/2018 0:00,Q000011362,16233.66
100000828,100000828,Industrial,Others Animal Health,10/1/2018 0:00,Q000011363,31205.61
100000828,100000828,Industrial,Others Animal Health,10/1/2018 0:00,Q000011364,32400
100000828,100000828,Industrial,Others Animal Health,10/1/2018 0:00,Q000011365,4825
100000828,100000828,Industrial,Others Animal Health,11/1/2018 0:00,Q000011365,5404
100000828,100000828,Industrial,Others Animal Health,11/1/2018 0:00,Q000011380,3424
100000828,100000828,Industrial,Others Animal Health,19/1/2018 0:00,Q000011348,3600
100000828,100000828,Industrial,Others Animal Health,19/1/2018 0:00,Q000011380,1600
100000828,100000828,Industrial,Others Animal Health,22/1/2018 0:00,Q000011380,6400
100000828,100000828,Industrial,Others Animal Health,30/1/2018 0:00,Q000011342,4290
100000828,100000828,Industrial,Others Animal Health,30/1/2018 0:00,Q000011366,3014
100000828,100000828,Industrial,Others Animal Health,30/1/2018 0:00,Q000011381,1177.56
100000828,100000828,Industrial,Others Animal Health,21/2/2018 0:00,Q000011246,4500
100000828,100000828,Industrial,Others Animal Health,21/2/2018 0:00,Q000011366,2160
100000828,100000828,Industrial,Others Animal Health,21/3/2018 0:00,Q000011351,2600
100000828,100000828,Industrial,Others Animal Health,21/3/2018 0:00,Q000011369,3600
100000828,100000828,Industrial,Others Animal Health,22/3/2018 0:00,Q000011365,5760
100000828,100000828,Industrial,Others Animal Health,29/3/2018 0:00,Q000011366,7200
100000828,100000828,Industrial,Others Animal Health,29/3/2018 0:00,Q000011381,6000
100000828,100000828,Industrial,Others Animal Health,2/5/2018 0:00,Q000011342,5000
100000828,100000828,Industrial,Others Animal Health,2/5/2018 0:00,Q000011365,1920
100000828,100000828,Industrial,Others Animal Health,2/5/2018 0:00,Q000011366,3600
100000828,100000828,Industrial,Others Animal Health,2/5/2018 0:00,Q000011380,1720
100000828,100000828,Industrial,Others Animal Health,2/5/2018 0:00,Q000011381,3000
100000828,100000828,Industrial,Others Animal Health,3/5/2018 0:00,Q000011345,2340
100000828,100000828,Industrial,Others Animal Health,30/5/2018 0:00,Q000011246,6750
100000828,100000828,Industrial,Others Animal Health,30/5/2018 0:00,Q000011380,860
100000828,100000828,Industrial,Others Animal Health,7/6/2018 0:00,Q000011342,6000
100000828,100000828,Industrial,Others Animal Health,7/6/2018 0:00,Q000011345,5850
100000828,100000828,Industrial,Others Animal Health,26/6/2018 0:00,Q000011363,9600
100000829,100000829,Farm,Feed Additive,29/1/2018 0:00,V160300013,486000
100000829,100000829,Farm,Feed Additive,18/5/2018 0:00,V170800001,198000
100000829,100000829,Farm,Feed Additive,31/5/2018 0:00,V170800001,207000
100000829,100000829,Farm,Feed Additive,11/6/2018 0:00,V170800001,465000
100000830,100000830,Farm,Antibiotic,10/1/2018 0:00,C000000481,7000
100000830,100000830,Farm,Antibiotic,21/2/2018 0:00,C000000481,7200
100000830,100000830,Farm,Antibiotic,5/4/2018 0:00,C000000546,6600
100000830,100000830,Farm,Antibiotic,23/5/2018 0:00,C000000481,6400
100000830,100000830,Farm,Disinfectants,23/4/2018 0:00,Q000010969,2000
100000830,100000830,Farm,Disinfectants,23/4/2018 0:00,Q000010973,2250
100000830,100000830,Farm,Feed Additive,9/1/2018 0:00,V300000006,8460
100000830,100000830,Farm,Feed Additive,21/2/2018 0:00,V300000006,8460
100000830,100000830,Farm,Feed Additive,23/5/2018 0:00,V300000006,8460
100000830,100000830,Farm,Injection,5/1/2018 0:00,C000000277,7200
100000830,100000830,Farm,Injection,22/3/2018 0:00,C000000448,2880
100000830,100000830,Farm,Injection,14/5/2018 0:00,C000000448,4800
100000830,100000830,Farm,Injection,24/5/2018 0:00,C000000260,7080
100000830,100000830,Farm,Others Animal Health,14/5/2018 0:00,C000000229,8640
100000830,100000830,Farm,Premixes,11/1/2018 0:00,V190100145,4000
100000830,100000830,Farm,Vaccines,2/3/2018 0:00,C000000410,2880
100000830,100000830,Farm,Vaccines,2/3/2018 0:00,C000000676,0
100000830,100000830,Farm,Vaccines,7/3/2018 0:00,C000000410,2880
100000830,100000830,Farm,Vaccines,7/3/2018 0:00,C000000676,0
100000830,100000830,Farm,Vaccines,15/3/2018 0:00,C000000105,14400
100000830,100000830,Farm,Vaccines,15/3/2018 0:00,C000000671,0
100000830,100000830,Farm,Vaccines,20/6/2018 0:00,C000000105,5280
100000830,100000830,Farm,Vaccines,20/6/2018 0:00,C000000671,0
100000830,100000830,Farm,Vaccines,27/6/2018 0:00,C000000103,1440
100000830,100000830,Farm,Vaccines,27/6/2018 0:00,C000000320,0
100000836,,Industrial,Others Animal Health,17/1/2018 0:00,Q000011366,3225
100000836,,Industrial,Others Animal Health,17/1/2018 0:00,Q000011381,2100
100000836,,Industrial,Others Animal Health,22/2/2018 0:00,Q000011351,2600
100000836,,Industrial,Others Animal Health,22/2/2018 0:00,Q000011381,3000
100000837,100000837,Farm,Antibiotic,3/1/2018 0:00,C000000332,70000
100000837,100000837,Farm,Antibiotic,31/1/2018 0:00,C000000050,72760
100000837,100000837,Farm,Antibiotic,31/1/2018 0:00,C000000070,70600
100000837,100000837,Farm,Antibiotic,13/3/2018 0:00,C000000332,35000
100000837,100000837,Farm,Antibiotic,13/3/2018 0:00,C000000633,101640
100000837,100000837,Farm,Antibiotic,3/5/2018 0:00,C000000050,63665
100000837,100000837,Farm,Antibiotic,3/5/2018 0:00,C000000070,56480
100000837,100000837,Farm,Antibiotic,27/6/2018 0:00,C000000050,54570
100000837,100000837,Farm,Disinfectants,19/2/2018 0:00,Q000011394,25300
100000837,100000837,Farm,Disinfectants,20/2/2018 0:00,Q000010993,60000
100000837,100000837,Farm,Disinfectants,20/2/2018 0:00,Q000011526,67500
100000837,100000837,Farm,Disinfectants,27/4/2018 0:00,Q000010993,60000
100000837,100000837,Farm,Disinfectants,27/4/2018 0:00,Q000011394,25300
100000837,100000837,Farm,Disinfectants,27/4/2018 0:00,Q000011526,67500
100000837,100000837,Farm,Others Animal Health,19/2/2018 0:00,Q000011072,13344
100000837,100000837,Farm,Others Animal Health,13/3/2018 0:00,C000000374,25500
100000837,100000837,Farm,Others Animal Health,13/3/2018 0:00,C000000377,23400
100000837,100000837,Farm,Others Animal Health,19/4/2018 0:00,C000000374,25500
100000837,100000837,Farm,Others Animal Health,27/4/2018 0:00,Q000011072,13344
100000837,100000837,Farm,Others Animal Health,2/5/2018 0:00,C000000245,2600
100000837,100000837,Farm,Others Animal Health,26/5/2018 0:00,C000000374,34000
100000837,100000837,Farm,Others Animal Health,26/5/2018 0:00,C000000377,35100
100000837,100000837,Farm,Others Animal Health,1/6/2018 0:00,Q000011418,1600
100000837,100000837,Farm,Others Animal Health,21/6/2018 0:00,Q000014391,7500
100000837,100000837,Farm,Vaccines,21/2/2018 0:00,C000000003,40404
100000837,100000837,Farm,Vaccines,13/3/2018 0:00,C000000274,11000
100000837,100000837,Farm,Vaccines,21/3/2018 0:00,C000000314,43160
100000837,100000837,Farm,Vaccines,25/4/2018 0:00,C000000003,41699
100000837,100000837,Farm,Vaccines,25/4/2018 0:00,C000000314,43160
100000837,100000837,Farm,Vaccines,28/5/2018 0:00,C000000274,11000
100000839,100000839,Farm,Antibiotic,30/4/2018 0:00,C000000481,62000
100000839,100000839,Farm,Antibiotic,23/5/2018 0:00,C000000481,60000
100000839,100000839,Farm,Feed Additive,8/1/2018 0:00,V170400017,192000
100000839,100000839,Farm,Feed Additive,30/3/2018 0:00,V170500002,378000
100000839,100000839,Farm,Feed Additive,11/4/2018 0:00,V340300003,3300
100000839,100000839,Farm,Feed Additive,26/4/2018 0:00,V340300003,18700
100000839,100000839,Farm,Feed Additive,15/5/2018 0:00,V170400017,189000
100000839,100000839,Farm,Feed Additive,28/6/2018 0:00,V300000001,20000
100000839,100000839,Farm,Premixes,23/4/2018 0:00,V190100157,28800
100000839,100000839,Farm,Premixes,16/5/2018 0:00,V190100157,28800
100000839,100000839,Farm,Premixes,30/5/2018 0:00,V190100130,28350
100000839,100000839,Farm,Premixes,2/6/2018 0:00,V190100157,33000
100000839,100000839,Farm,Premixes,21/6/2018 0:00,V190100130,28350
100000839,100000839,Farm,Premixes,21/6/2018 0:00,V190100165,28500
100000839,100000839,Farm,Premixes,22/6/2018 0:00,V190100130,37800
100000839,100000839,Farm,Premixes,28/6/2018 0:00,V190100131,25200
100000839,100000839,Farm,Premixes,28/6/2018 0:00,V190100165,23800
100000839,100000839,Farm,Premixes,29/6/2018 0:00,V190100131,25200
